date,close,btc_weight,dip_pct,sleeve_frac,action,trade_usd,cash_after,btc_after,value_after,phase
2022-03-29 00:00:00+00:00,47434.8,0.9822,0.276,0.0178,dip_buy,50.0,0.0,0.05924601117261464,2810.3226907707412,live
2022-04-05 00:00:00+00:00,45497.55,1.0,0.3056,0.0,hold,0.0,0.0,0.05924601117261464,2695.5483556265935,live
2022-04-12 00:00:00+00:00,40074.94,1.0,0.3883,0.0,hold,0.0,0.0,0.05924601117261464,2374.2803429818614,live
2022-04-19 00:00:00+00:00,41493.18,1.0,0.3667,0.0,hold,0.0,0.0,0.05924601117261464,2458.30540586731,live
2022-04-26 00:00:00+00:00,38112.65,1.0,0.4183,0.0,hold,0.0,0.0,0.05924601117261464,2258.022487717951,live
2022-05-03 00:00:00+00:00,37728.95,0.9781,0.4242,0.0219,dip_buy,50.0,0.0,0.06056992821774842,2285.239793231019,live
2022-05-10 00:00:00+00:00,31017.1,1.0,0.5266,0.0,hold,0.0,0.0,0.06056992821774842,1878.7035205227244,live
2022-05-17 00:00:00+00:00,30444.93,1.0,0.4807,0.0,hold,0.0,0.0,0.06056992821774842,1844.0472246943755,live
2022-05-24 00:00:00+00:00,29654.58,1.0,0.4822,0.0,hold,0.0,0.0,0.06056992821774842,1796.175781927478,live
2022-05-31 00:00:00+00:00,31801.04,0.9747,0.3737,0.0253,dip_buy,50.0,0.0,0.06214063156581502,1976.1367100497462,live
2022-06-07 00:00:00+00:00,31125.33,1.0,0.387,0.0,hold,0.0,0.0,0.06214063156581502,1934.1476638944093,live
2022-06-14 00:00:00+00:00,22136.41,1.0,0.564,0.0,hold,0.0,0.0,0.06214063156581502,1375.5704979998234,live
2022-06-21 00:00:00+00:00,20723.52,1.0,0.5919,0.0,hold,0.0,0.0,0.06214063156581502,1287.772621066799,live
2022-06-28 00:00:00+00:00,20281.29,0.9618,0.5711,0.0382,dip_buy,50.0,0.0,0.06460349265601195,1310.2421695694486,live
2022-07-05 00:00:00+00:00,20175.83,1.0,0.5691,0.0,hold,0.0,0.0,0.06460349265601195,1303.4290852339457,live
2022-07-12 00:00:00+00:00,19328.75,1.0,0.5872,0.0,hold,0.0,0.0,0.06460349265601195,1248.704758674891,live
2022-07-19 00:00:00+00:00,23396.62,1.0,0.5004,0.0,hold,0.0,0.0,0.06460349265601195,1511.5033683455022,live
2022-07-26 00:00:00+00:00,21254.67,1.0,0.5461,0.0,hold,0.0,0.0,0.06460349265601195,1373.1259172509574,live
2022-08-02 00:00:00+00:00,22987.79,0.9674,0.5091,0.0326,dip_buy,50.0,0.0,0.0667763853090247,1535.041522442945,live
2022-08-09 00:00:00+00:00,23149.95,1.0,0.5056,0.0,hold,0.0,0.0,0.0667763853090247,1545.8699810846565,live
2022-08-16 00:00:00+00:00,23854.74,1.0,0.4906,0.0,hold,0.0,0.0,0.0667763853090247,1592.933309686604,live
2022-08-23 00:00:00+00:00,21529.12,1.0,0.5402,0.0,hold,0.0,0.0,0.0667763853090247,1437.6368124842297,live
2022-08-30 00:00:00+00:00,19811.66,0.9636,0.5769,0.0364,dip_buy,50.0,0.0,0.06929762785003338,1372.9010417713923,live
2022-09-06 00:00:00+00:00,18790.61,1.0,0.5987,0.0,hold,0.0,0.0,0.06929762785003338,1302.1446988551156,live
2022-09-13 00:00:00+00:00,20173.57,1.0,0.5692,0.0,hold,0.0,0.0,0.06929762785003338,1397.980546266598,live
2022-09-20 00:00:00+00:00,18875.0,1.0,0.5969,0.0,hold,0.0,0.0,0.06929762785003338,1307.99272566938,live
2022-09-27 00:00:00+00:00,19079.13,1.0,0.5889,0.0,hold,0.0,0.0,0.06929762785003338,1322.1384504424075,live
2022-10-04 00:00:00+00:00,20337.82,0.9657,0.5176,0.0343,dip_buy,50.0,0.0,0.07175364329318314,1459.3126816409658,live
2022-10-11 00:00:00+00:00,19060.0,1.0,0.5196,0.0,hold,0.0,0.0,0.07175364329318314,1367.6244411680707,live
2022-10-18 00:00:00+00:00,19327.44,1.0,0.5101,0.0,hold,0.0,0.0,0.07175364329318314,1386.8142355303994,live
2022-10-25 00:00:00+00:00,20080.07,1.0,0.478,0.0,hold,0.0,0.0,0.07175364329318314,1440.8181800821478,live
2022-11-01 00:00:00+00:00,20483.62,0.9671,0.3982,0.0329,dip_buy,50.0,0.0,0.0741921771070305,1519.7243628331119,live
2022-11-08 00:00:00+00:00,18547.23,1.0,0.408,0.0,hold,0.0,0.0,0.0741921771070305,1376.0593730048292,live
2022-11-15 00:00:00+00:00,16900.57,1.0,0.4421,0.0,hold,0.0,0.0,0.0741921771070305,1253.8900826497663,live
2022-11-22 00:00:00+00:00,16226.94,1.0,0.4576,0.0,hold,0.0,0.0,0.0741921771070305,1203.9120063851574,live
2022-11-29 00:00:00+00:00,16442.53,0.9606,0.4504,0.0394,dip_buy,50.0,0.0,0.07723003077066985,1269.857097847662,live
2022-12-06 00:00:00+00:00,17088.96,1.0,0.3569,0.0,hold,0.0,0.0,0.07723003077066985,1319.7809066387463,live
2022-12-13 00:00:00+00:00,17774.7,1.0,0.2687,0.0,hold,0.0,0.0,0.07723003077066985,1372.7406279394254,live
2022-12-20 00:00:00+00:00,16895.56,1.0,0.3049,0.0,hold,0.0,0.0,0.07723003077066985,1304.8446186876988,live
2022-12-27 00:00:00+00:00,16706.36,1.0,0.3126,0.0,hold,0.0,0.0,0.07723003077066985,1290.232696865888,live
2023-01-03 00:00:00+00:00,16675.18,0.9626,0.3139,0.0374,dip_buy,50.0,0.0,0.0802255006846378,1337.7746645064585,live
2023-01-10 00:00:00+00:00,17440.66,1.0,0.2824,0.0,hold,0.0,0.0,0.0802255006846378,1399.185680770535,live
2023-01-17 00:00:00+00:00,21134.81,1.0,0.1304,0.0,hold,0.0,0.0,0.0802255006846378,1695.5507141246899,live
2023-01-24 00:00:00+00:00,22632.89,1.0,0.0688,0.0,hold,0.0,0.0,0.0802255006846378,1815.7349321903318,live
2023-01-31 00:00:00+00:00,23125.13,0.9738,0.0486,0.0262,dip_buy,9.7107,40.289254498206965,0.0806450025320346,1905.2154219018364,live
2023-02-07 00:00:00+00:00,23240.46,0.979,0.0438,0.021,dip_buy,7.0601,33.229181459701536,0.08094848245306314,1914.5091499708174,live
2023-02-14 00:00:00+00:00,22199.84,0.9818,0.065,0.0182,dip_buy,8.6352,24.59401414493739,0.08133706778284253,1830.263904993196,live
2023-02-21 00:00:00+00:00,24452.16,0.9878,0.0,0.0122,hold,0.0,24.59401414493739,0.08133706778284253,2013.461009501848,live
2023-02-28 00:00:00+00:00,23141.57,0.9619,0.0466,0.0381,dip_buy,13.8936,60.700434306233205,0.08193684067028557,1956.8475682564936,live
2023-03-07 00:00:00+00:00,22197.96,0.9677,0.0854,0.0323,dip_buy,20.7452,39.95524554954372,0.08287045995637911,1879.5104008428486,live
2023-03-14 00:00:00+00:00,24670.41,0.9808,0.0,0.0192,hold,0.0,39.95524554954372,0.08287045995637911,2084.4034695619985,live
2023-03-21 00:00:00+00:00,28105.47,0.9831,0.0,0.0169,hold,0.0,39.95524554954372,0.08287045995637911,2369.068471739758,live
2023-03-28 00:00:00+00:00,27261.07,0.9826,0.0254,0.0174,hold,0.0,39.95524554954372,0.08287045995637911,2299.0926553525915,live
2023-04-04 00:00:00+00:00,28165.47,0.9629,0.0002,0.0371,hold,0.0,89.95524554954372,0.08287045995637911,2424.0406993371407,live
2023-04-11 00:00:00+00:00,30200.42,0.9653,0.0,0.0347,hold,0.0,89.95524554954372,0.08287045995637911,2592.677941825374,live
2023-04-18 00:00:00+00:00,30380.01,0.9655,0.0,0.0345,hold,0.0,89.95524554954372,0.08287045995637911,2607.5606477289402,live
2023-04-25 00:00:00+00:00,28300.79,0.9631,0.0661,0.0369,dip_buy,23.7927,66.16249845008423,0.08371032889121661,2435.2309372313384,live
2023-05-02 00:00:00+00:00,28669.86,0.9538,0.0539,0.0462,dip_buy,25.0656,91.09686781700141,0.08458373967879806,2516.100842684587,live
2023-05-09 00:00:00+00:00,27628.27,0.9625,0.0883,0.0375,dip_buy,32.1812,58.91568966934865,0.08574736653525723,2427.9670840944,live
2023-05-16 00:00:00+00:00,27033.84,0.9752,0.1079,0.0248,dip_buy,25.4353,33.480381632146134,0.08668729488909692,2376.9708416968097,live
2023-05-23 00:00:00+00:00,27219.61,0.986,0.1018,0.014,dip_buy,13.6333,19.847052548928062,0.08718765825779085,2393.061107139274,live
2023-05-30 00:00:00+00:00,27694.4,0.9719,0.0861,0.0281,dip_buy,24.0647,45.782327311601186,0.08805572763326348,2484.4328706782535,live
2023-06-06 00:00:00+00:00,27230.08,0.9813,0.1015,0.0187,dip_buy,18.5795,27.202872332589102,0.08873735895876943,2443.528255768598,live
2023-06-13 00:00:00+00:00,25934.25,0.9883,0.1442,0.0117,dip_buy,15.6923,11.51056989816436,0.08934183412701183,2328.5240316066206,live
2023-06-20 00:00:00+00:00,28307.99,0.9955,0.0659,0.0045,dip_buy,3.0336,8.477016368541829,0.08944888941338479,2540.595283393744,live
2023-06-27 00:00:00+00:00,30692.44,0.9969,0.0,0.0031,hold,0.0,8.477016368541829,0.08944888941338479,2753.881687755489,live
2023-07-04 00:00:00+00:00,30766.51,0.9792,0.0,0.0208,hold,0.0,58.477016368541825,0.08944888941338479,2810.5071669943386,live
2023-07-11 00:00:00+00:00,30622.1,0.9791,0.0,0.0209,hold,0.0,58.477016368541825,0.08944888941338479,2797.589852874152,live
2023-07-18 00:00:00+00:00,29859.13,0.9786,0.0248,0.0214,hold,0.0,58.477016368541825,0.08944888941338479,2729.343033718422,live
2023-07-25 00:00:00+00:00,29228.91,0.9781,0.0453,0.0219,dip_buy,10.605,47.87205357998915,0.08981135102504818,2672.9599496695305,live
2023-08-01 00:00:00+00:00,29705.99,0.9646,0.0298,0.0354,hold,0.0,97.87205357998914,0.08981135102504818,2765.8071490165603,live
2023-08-08 00:00:00+00:00,29770.42,0.9647,0.0277,0.0353,hold,0.0,97.87205357998914,0.08981135102504818,2771.593694363104,live
2023-08-15 00:00:00+00:00,29200.0,0.964,0.0463,0.036,dip_buy,18.119,79.75303470919052,0.09043124485559366,2720.3453844925257,live
2023-08-22 00:00:00+00:00,26056.0,0.9673,0.149,0.0327,dip_buy,47.5234,32.22968134674365,0.09225331386116184,2435.982027313177,live
2023-08-29 00:00:00+00:00,27716.34,0.9688,0.0947,0.0312,dip_buy,31.1621,51.06757132030597,0.09337651223137995,2639.1227323393914,live
2023-09-05 00:00:00+00:00,25792.1,0.9792,0.1576,0.0208,dip_buy,32.1909,18.876668820555487,0.09462335570660108,2459.411721540781,live
2023-09-12 00:00:00+00:00,25840.1,0.9923,0.156,0.0077,dip_buy,11.7807,7.095966957706461,0.09507880754931787,2463.941861912835,live
2023-09-19 00:00:00+00:00,27210.26,0.9973,0.1113,0.0027,dip_buy,3.1583,3.937681865716069,0.09519476112002606,2594.2118825795164,live
2023-09-26 00:00:00+00:00,26221.67,0.9984,0.1436,0.0016,dip_buy,2.2612,1.6765181453560234,0.0952809075232353,2500.101032520149,live
2023-10-03 00:00:00+00:00,27426.46,0.9806,0.1042,0.0194,dip_buy,21.5406,30.135885562897364,0.09606551814924669,2664.8729764624854,live
2023-10-10 00:00:00+00:00,27390.12,0.9887,0.1054,0.0113,dip_buy,12.7048,17.43108820250426,0.09652890029445206,2661.3692507355813,live
2023-10-17 00:00:00+00:00,28395.91,0.9937,0.0725,0.0063,dip_buy,5.0582,12.372917814540926,0.09670685240859721,2758.4519951923503,live
2023-10-24 00:00:00+00:00,33922.73,0.9962,0.0,0.0038,hold,0.0,12.372917814540926,0.09670685240859721,3292.933361221234,live
2023-10-31 00:00:00+00:00,34639.77,0.9817,0.0,0.0183,hold,0.0,62.372917814540926,0.09670685240859721,3412.276042672294,live
2023-11-07 00:00:00+00:00,35399.12,0.9821,0.0,0.0179,hold,0.0,62.372917814540926,0.09670685240859721,3485.7103910487626,live
2023-11-14 00:00:00+00:00,35551.19,0.9822,0.0408,0.0178,dip_buy,10.1841,52.18878752163172,0.09699302978163638,3500.406417964245,live
2023-11-21 00:00:00+00:00,35741.65,0.9852,0.0433,0.0148,dip_buy,9.042,43.146738878475176,0.09724576032414109,3518.870668367813,live
2023-11-28 00:00:00+00:00,37818.87,0.9753,0.0,0.0247,hold,0.0,93.14673887847518,0.09724576032414109,3770.8715066283253,live
2023-12-05 00:00:00+00:00,44073.32,0.9787,0.0,0.0213,hold,0.0,93.14673887847518,0.09724576032414109,4379.090252287649,live
2023-12-12 00:00:00+00:00,41492.39,0.9774,0.0525,0.0226,dip_buy,19.5453,73.60148826365686,0.09771634554143524,4128.086206843649,live
