date,close,btc_weight,fng,drip_pending,action,trade_usd,cash_after,btc_after,value_after
2021-11-23 00:00:00+00:00,57541.27,1.0,33,0.0,hold,0.0,0.0,0.05317372140123577,3059.683460053285
2021-11-30 00:00:00+00:00,56950.56,1.0,40,0.0,deploy,50.0,0.0,0.054050797939201325,3078.2232110843615
2021-12-07 00:00:00+00:00,50588.95,1.0,25,0.0,hold,0.0,0.0,0.054050797939201325,2734.3731144063586
2021-12-14 00:00:00+00:00,48343.28,1.0,21,0.0,hold,0.0,0.0,0.054050797939201325,2612.992858998233
2021-12-21 00:00:00+00:00,48889.88,1.0,27,0.0,hold,0.0,0.0,0.054050797939201325,2642.5370251517998
2021-12-28 00:00:00+00:00,47543.74,1.0,41,0.0,hold,0.0,0.0,0.054050797939201325,2569.7770840139237
2022-01-04 00:00:00+00:00,45832.01,1.0,23,0.0,deploy,50.0,0.0,0.05514064758795118,2527.2067116574544
2022-01-11 00:00:00+00:00,42729.29,1.0,21,0.0,hold,0.0,0.0,0.05514064758795118,2356.1207215733666
2022-01-18 00:00:00+00:00,42352.12,1.0,24,0.0,hold,0.0,0.0,0.05514064758795118,2335.3233235226194
2022-01-25 00:00:00+00:00,36958.32,1.0,12,0.0,hold,0.0,0.0,0.05514064758795118,2037.9056985627278
2022-02-01 00:00:00+00:00,38694.59,1.0,26,0.0,deploy,50.0,0.0,0.056431525718459864,2183.5947507502597
2022-02-08 00:00:00+00:00,44042.99,1.0,48,0.0,hold,0.0,0.0,0.056431525718459864,2485.4131229028703
2022-02-15 00:00:00+00:00,44544.86,1.0,46,0.0,hold,0.0,0.0,0.056431525718459864,2513.734412715194
2022-02-22 00:00:00+00:00,38230.33,1.0,20,0.0,hold,0.0,0.0,0.056431525718459864,2157.395850620208
2022-03-01 00:00:00+00:00,44421.2,1.0,51,0.0,deploy,50.0,0.0,0.05755598881265813,2556.7060902448493
2022-03-08 00:00:00+00:00,38730.63,1.0,21,0.0,hold,0.0,0.0,0.05755598881265813,2229.1797069872014
2022-03-15 00:00:00+00:00,39280.33,1.0,21,0.0,hold,0.0,0.0,0.05755598881265813,2260.8182340375197
2022-03-22 00:00:00+00:00,42364.13,1.0,26,0.0,hold,0.0,0.0,0.05755598881265813,2438.3093923379947
2022-03-29 00:00:00+00:00,47434.8,1.0,56,0.0,deploy,50.0,0.0,0.05860901317451904,2780.106818130676
2022-04-05 00:00:00+00:00,45497.55,1.0,53,0.0,hold,0.0,0.0,0.05860901317451904,2666.566507358339
2022-04-12 00:00:00+00:00,40074.94,1.0,20,0.0,hold,0.0,0.0,0.05860901317451904,2348.7526864280603
2022-04-19 00:00:00+00:00,41493.18,1.0,27,0.0,hold,0.0,0.0,0.05860901317451904,2431.87433327269
2022-04-26 00:00:00+00:00,38112.65,1.0,27,0.0,hold,0.0,0.0,0.05860901317451904,2233.744805965833
2022-05-03 00:00:00+00:00,37728.95,1.0,27,0.0,deploy,50.0,0.0,0.05993293021965282,2261.20652761077
2022-05-10 00:00:00+00:00,31017.1,1.0,10,0.0,hold,0.0,0.0,0.05993293021965282,1858.9456899159934
2022-05-17 00:00:00+00:00,30444.93,1.0,8,0.0,hold,0.0,0.0,0.05993293021965282,1824.6538652322147
2022-05-24 00:00:00+00:00,29654.58,1.0,12,0.0,hold,0.0,0.0,0.05993293021965282,1777.2858738331122
2022-05-31 00:00:00+00:00,31801.04,1.0,16,0.0,deploy,50.0,0.0,0.06150363356771942,1955.879511232388
2022-06-07 00:00:00+00:00,31125.33,1.0,15,0.0,hold,0.0,0.0,0.06150363356771942,1914.3208909943444
2022-06-14 00:00:00+00:00,22136.41,1.0,8,0.0,hold,0.0,0.0,0.06150363356771942,1361.4696491447999
2022-06-21 00:00:00+00:00,20723.52,1.0,9,0.0,hold,0.0,0.0,0.06150363356771942,1274.5717803133048
2022-06-28 00:00:00+00:00,20281.29,1.0,10,0.0,deploy,50.0,0.0,0.06396649465791635,1297.3230284406523
2022-07-05 00:00:00+00:00,20175.83,1.0,19,0.0,hold,0.0,0.0,0.06396649465791635,1290.5771219140283
2022-07-12 00:00:00+00:00,19328.75,1.0,16,0.0,hold,0.0,0.0,0.06396649465791635,1236.3923836192005
2022-07-19 00:00:00+00:00,23396.62,1.0,30,0.0,hold,0.0,0.0,0.06396649465791635,1496.5997682432987
2022-07-26 00:00:00+00:00,21254.67,1.0,26,0.0,hold,0.0,0.0,0.06396649465791635,1359.5867350107746
2022-08-02 00:00:00+00:00,22987.79,1.0,31,0.0,deploy,50.0,0.0,0.0661393873109291,1520.3983462323029
2022-08-09 00:00:00+00:00,23149.95,1.0,42,0.0,hold,0.0,0.0,0.0661393873109291,1531.123509278643
2022-08-16 00:00:00+00:00,23854.74,1.0,44,0.0,hold,0.0,0.0,0.0661393873109291,1577.7378880615129
2022-08-23 00:00:00+00:00,21529.12,1.0,28,0.0,hold,0.0,0.0,0.0661393873109291,1423.9228061434696
2022-08-30 00:00:00+00:00,19811.66,1.0,27,0.0,deploy,50.0,0.0,0.06866062985193777,1360.2810540124415
2022-09-06 00:00:00+00:00,18790.61,1.0,22,0.0,hold,0.0,0.0,0.06866062985193777,1290.1751179021205
2022-09-13 00:00:00+00:00,20173.57,1.0,34,0.0,hold,0.0,0.0,0.06866062985193777,1385.1300225621562
2022-09-20 00:00:00+00:00,18875.0,1.0,23,0.0,hold,0.0,0.0,0.06866062985193777,1295.9693884553255
2022-09-27 00:00:00+00:00,19079.13,1.0,20,0.0,hold,0.0,0.0,0.06866062985193777,1309.9850828270016
2022-10-04 00:00:00+00:00,20337.82,1.0,20,0.0,deploy,50.0,0.0,0.07111664529508753,1446.3575310153371
2022-10-11 00:00:00+00:00,19060.0,1.0,24,0.0,hold,0.0,0.0,0.07111664529508753,1355.4832593243684
2022-10-18 00:00:00+00:00,19327.44,1.0,22,0.0,hold,0.0,0.0,0.07111664529508753,1374.5026949420865
2022-10-25 00:00:00+00:00,20080.07,1.0,20,0.0,hold,0.0,0.0,0.07111664529508753,1428.0272156905282
2022-11-01 00:00:00+00:00,20483.62,1.0,30,0.0,deploy,50.0,0.0,0.07355517910893489,1506.6763378993608
2022-11-08 00:00:00+00:00,18547.23,1.0,31,0.0,hold,0.0,0.0,0.07355517910893489,1364.2448246246104
2022-11-15 00:00:00+00:00,16900.57,1.0,22,0.0,hold,0.0,0.0,0.07355517910893489,1243.1244533930917
2022-11-22 00:00:00+00:00,16226.94,1.0,22,0.0,hold,0.0,0.0,0.07355517910893489,1193.57547808994
2022-11-29 00:00:00+00:00,16442.53,1.0,26,0.0,deploy,50.0,0.0,0.07659303277257425,1259.3832391540352
2022-12-06 00:00:00+00:00,17088.96,1.0,25,0.0,hold,0.0,0.0,0.07659303277257425,1308.8952733292103
2022-12-13 00:00:00+00:00,17774.7,1.0,27,0.0,hold,0.0,0.0,0.07659303277257425,1361.4181796226756
2022-12-20 00:00:00+00:00,16895.56,1.0,29,0.0,hold,0.0,0.0,0.07659303277257425,1294.0821807909947
2022-12-27 00:00:00+00:00,16706.36,1.0,27,0.0,hold,0.0,0.0,0.07659303277257425,1279.5907789904236
2023-01-03 00:00:00+00:00,16675.18,1.0,26,0.0,deploy,50.0,0.0,0.07958850268654219,1327.1526082285745
2023-01-10 00:00:00+00:00,17440.66,1.0,26,0.0,hold,0.0,0.0,0.07958850268654219,1388.076015265069
2023-01-17 00:00:00+00:00,21134.81,1.0,51,0.0,hold,0.0,0.0,0.07958850268654219,1682.0878824645588
2023-01-24 00:00:00+00:00,22632.89,1.0,52,0.0,hold,0.0,0.0,0.07958850268654219,1801.3178265692138
2023-01-31 00:00:00+00:00,23125.13,1.0,51,0.0,deploy,50.0,0.0,0.08174849054390775,1890.4444711316373
2023-02-07 00:00:00+00:00,23240.46,1.0,54,0.0,hold,0.0,0.0,0.08174849054390775,1899.8725245460662
2023-02-14 00:00:00+00:00,22199.84,1.0,50,0.0,hold,0.0,0.0,0.08174849054390775,1814.803410316265
2023-02-21 00:00:00+00:00,24452.16,1.0,60,0.0,hold,0.0,0.0,0.08174849054390775,1998.9271705381193
2023-02-28 00:00:00+00:00,23141.57,1.0,53,0.0,deploy,50.0,0.0,0.08390694392455564,1941.738416316179
2023-03-07 00:00:00+00:00,22197.96,1.0,49,0.0,hold,0.0,0.0,0.08390694392455564,1862.562984959529
2023-03-14 00:00:00+00:00,24670.41,1.0,56,0.0,hold,0.0,0.0,0.08390694392455564,2070.018708465797
2023-03-21 00:00:00+00:00,28105.47,1.0,68,0.0,hold,0.0,0.0,0.08390694392455564,2358.244095263281
2023-03-28 00:00:00+00:00,27261.07,1.0,59,0.0,hold,0.0,0.0,0.08390694392455564,2287.393071813386
2023-04-04 00:00:00+00:00,28165.47,1.0,62,0.0,deploy,50.0,0.0,0.08568039205093166,2413.2285118987543
2023-04-11 00:00:00+00:00,30200.42,1.0,68,0.0,hold,0.0,0.0,0.08568039205093166,2587.583825702797
2023-04-18 00:00:00+00:00,30380.01,1.0,58,0.0,hold,0.0,0.0,0.08568039205093166,2602.9711673112242
2023-04-25 00:00:00+00:00,28300.79,1.0,53,0.0,hold,0.0,0.0,0.08568039205093166,2424.822782551086
2023-05-02 00:00:00+00:00,28669.86,1.0,55,0.0,deploy,50.0,0.0,0.08742263983309732,2506.394844845324
2023-05-09 00:00:00+00:00,27628.27,1.0,51,0.0,hold,0.0,0.0,0.08742263983309732,2415.336297421568
2023-05-16 00:00:00+00:00,27033.84,1.0,54,0.0,hold,0.0,0.0,0.08742263983309732,2363.3696576255797
2023-05-23 00:00:00+00:00,27219.61,1.0,50,0.0,hold,0.0,0.0,0.08742263983309732,2379.6101614273744
2023-05-30 00:00:00+00:00,27694.4,1.0,51,0.0,deploy,50.0,0.0,0.08922625356006017,2471.0675565937304
2023-06-06 00:00:00+00:00,27230.08,1.0,44,0.0,hold,0.0,0.0,0.08922625356006017,2429.6380225407233
2023-06-13 00:00:00+00:00,25934.25,1.0,45,0.0,hold,0.0,0.0,0.08922625356006017,2314.0159663899904
2023-06-20 00:00:00+00:00,28307.99,1.0,49,0.0,hold,0.0,0.0,0.08922625356006017,2525.815893515648
2023-06-27 00:00:00+00:00,30692.44,1.0,59,0.0,hold,0.0,0.0,0.08922625356006017,2738.571433816933
2023-07-04 00:00:00+00:00,30766.51,1.0,64,0.0,deploy,50.0,0.0,0.09084977211968881,2795.1304224181267
2023-07-11 00:00:00+00:00,30622.1,1.0,57,0.0,hold,0.0,0.0,0.09084977211968881,2782.0108068263226
2023-07-18 00:00:00+00:00,29859.13,1.0,56,0.0,hold,0.0,0.0,0.09084977211968881,2712.6951561921637
2023-07-25 00:00:00+00:00,29228.91,1.0,50,0.0,hold,0.0,0.0,0.09084977211968881,2655.4398128068933
2023-08-01 00:00:00+00:00,29705.99,1.0,53,0.0,deploy,50.0,0.0,0.09253125117492313,2748.732422089755
2023-08-08 00:00:00+00:00,29770.42,1.0,54,0.0,hold,0.0,0.0,0.09253125117492313,2754.6942106029546
2023-08-15 00:00:00+00:00,29200.0,1.0,53,0.0,hold,0.0,0.0,0.09253125117492313,2701.9125343077553
2023-08-22 00:00:00+00:00,26056.0,1.0,37,0.0,hold,0.0,0.0,0.09253125117492313,2410.994280613797
2023-08-29 00:00:00+00:00,27716.34,1.0,39,0.0,deploy,50.0,0.0,0.09433343717783693,2614.577618189569
2023-09-05 00:00:00+00:00,25792.1,1.0,40,0.0,hold,0.0,0.0,0.09433343717783693,2433.057445034488
2023-09-12 00:00:00+00:00,25840.1,1.0,30,0.0,hold,0.0,0.0,0.09433343717783693,2437.585450019024
2023-09-19 00:00:00+00:00,27210.26,1.0,46,0.0,hold,0.0,0.0,0.09433343717783693,2566.837352302609
2023-09-26 00:00:00+00:00,26221.67,1.0,46,0.0,hold,0.0,0.0,0.09433343717783693,2473.580259642971
2023-10-03 00:00:00+00:00,27426.46,1.0,50,0.0,deploy,50.0,0.0,0.09615467112490848,2637.1822414204576
2023-10-10 00:00:00+00:00,27390.12,1.0,50,0.0,hold,0.0,0.0,0.09615467112490848,2633.6879806717784
2023-10-17 00:00:00+00:00,28395.91,1.0,52,0.0,hold,0.0,0.0,0.09615467112490848,2730.3993873425
2023-10-24 00:00:00+00:00,33922.73,1.0,66,0.0,hold,0.0,0.0,0.09615467112490848,3261.828946809067
2023-10-31 00:00:00+00:00,34639.77,1.0,66,0.0,deploy,50.0,0.0,0.0975966552951267,3380.725692192471
2023-11-07 00:00:00+00:00,35399.12,1.0,68,0.0,hold,0.0,0.0,0.0975966552951267,3454.835712390826
2023-11-14 00:00:00+00:00,35551.19,1.0,69,0.0,hold,0.0,0.0,0.0975966552951267,3469.677235761556
2023-11-21 00:00:00+00:00,35741.65,1.0,71,0.0,hold,0.0,0.0,0.0975966552951267,3488.2654947290657
2023-11-28 00:00:00+00:00,37818.87,1.0,68,0.0,deploy,50.0,0.0,0.0989174245301673,3740.9452190412085
2023-12-05 00:00:00+00:00,44073.32,1.0,75,0.0,hold,0.0,0.0,0.0989174245301673,4359.619304893913
2023-12-12 00:00:00+00:00,41492.39,1.0,67,0.0,hold,0.0,0.0,0.0989174245301673,4104.320356401268
2023-12-19 00:00:00+00:00,42275.99,1.0,73,0.0,hold,0.0,0.0,0.0989174245301673,4181.832050263108
2023-12-26 00:00:00+00:00,42508.93,1.0,71,0.0,hold,0.0,0.0,0.0989174245301673,4204.873875133165
2024-01-02 00:00:00+00:00,44946.91,1.0,71,0.0,deploy,50.0,0.0,0.10002873563030745,4495.982577789223
2024-01-09 00:00:00+00:00,46110.0,1.0,76,0.0,hold,0.0,0.0,0.10002873563030745,4612.324999913477
2024-01-16 00:00:00+00:00,43137.95,1.0,64,0.0,hold,0.0,0.0,0.10002873563030745,4315.034596183421
2024-01-23 00:00:00+00:00,39897.6,1.0,50,0.0,hold,0.0,0.0,0.10002873563030745,3990.9064826837543
2024-01-30 00:00:00+00:00,42941.1,1.0,61,0.0,deploy,50.0,0.0,0.10119195687987954,4345.293939574595
2024-02-06 00:00:00+00:00,43098.95,1.0,64,0.0,hold,0.0,0.0,0.10119195687987954,4361.267089968084
2024-02-13 00:00:00+00:00,49699.59,1.0,79,0.0,hold,0.0,0.0,0.10119195687987954,5029.198768227692
2024-02-20 00:00:00+00:00,52258.82,1.0,72,0.0,hold,0.0,0.0,0.10119195687987954,5288.172260033387
2024-02-27 00:00:00+00:00,57037.34,1.0,79,0.0,deploy,50.0,0.0,0.1020676989814572,5821.670049823028
2024-03-05 00:00:00+00:00,63724.01,1.0,90,519.8127,trim,-519.8127,0.0,0.09390228306294064,5983.83002492566
2024-03-12 00:00:00+00:00,71452.01,1.0,81,389.8595,drip_buy,129.9532,0.0,0.09571921200548356,6839.330093407931
2024-03-19 00:00:00+00:00,61937.4,1.0,79,259.9064,drip_buy,129.9532,0.0,0.09781525131245908,6058.422346640303
2024-03-26 00:00:00+00:00,69988.0,1.0,81,129.9532,drip_buy,129.9532,0.0,0.09967018680099805,6975.717033828252
2024-04-02 00:00:00+00:00,65463.99,1.0,79,0.0,drip+deploy,179.9532,0.0,0.10241632593751976,6704.581337010534
2024-04-09 00:00:00+00:00,69146.0,1.0,80,0.0,hold,0.0,0.0,0.10241632593751976,7081.679273275741
2024-04-16 00:00:00+00:00,63793.39,1.0,65,0.0,hold,0.0,0.0,0.10241632593751976,6533.484622899314
2024-04-23 00:00:00+00:00,66414.0,1.0,71,0.0,hold,0.0,0.0,0.10241632593751976,6801.877870814437
2024-04-30 00:00:00+00:00,60672.0,1.0,67,0.0,deploy,50.0,0.0,0.10323960520967165,6263.753327281199
2024-05-07 00:00:00+00:00,62312.08,1.0,68,0.0,hold,0.0,0.0,0.10323960520967165,6433.074538993477
2024-05-14 00:00:00+00:00,61577.49,1.0,66,0.0,hold,0.0,0.0,0.10323960520967165,6357.235757402504
2024-05-21 00:00:00+00:00,70148.34,1.0,76,0.0,hold,0.0,0.0,0.10323960520967165,7242.086927713818
2024-05-28 00:00:00+00:00,68398.39,1.0,72,0.0,hold,0.0,0.0,0.10323960520967165,7061.422780577153
2024-06-04 00:00:00+00:00,70537.84,1.0,73,0.0,deploy,50.0,0.0,0.10394773576768136,7332.248753942985
2024-06-11 00:00:00+00:00,67314.24,1.0,74,0.0,hold,0.0,0.0,0.10394773576768136,6997.162832922288
2024-06-18 00:00:00+00:00,65175.32,1.0,74,0.0,hold,0.0,0.0,0.10394773576768136,6774.826941934079
2024-06-25 00:00:00+00:00,61806.01,1.0,30,0.0,hold,0.0,0.0,0.10394773576768136,6424.5947963346725
2024-07-02 00:00:00+00:00,62135.47,1.0,51,0.0,deploy,50.0,0.0,0.10475162443223962,6508.791417360692
2024-07-09 00:00:00+00:00,58050.0,1.0,27,0.0,hold,0.0,0.0,0.10475162443223962,6080.83179829151
